FROM_CLIENT
1462167337
time,rx_packets
0.001,83431
0.102,83431
0.202,83431
0.302,83431
0.402,83431
0.502,83431
0.602,83431
0.702,83431
0.802,83431
0.902,83431
1.002,83431
1.103,83431
1.203,83431
1.303,83431
1.403,83431
1.503,83431
1.603,83431
1.703,83431
1.803,83431
1.903,83431
2.004,83431
2.104,83431
2.204,83431
2.304,83431
2.404,83431
2.505,83431
2.605,83435
2.704,83440
2.805,83445
2.905,83450
3.005,83455
3.106,83460
3.205,83465
3.306,83470
3.406,83475
3.506,83480
3.606,83485
3.706,83490
3.806,83495
3.907,83500
4.007,83505
4.107,83510
4.207,83515
4.308,83520
4.408,83525
4.508,83530
4.608,83535
4.709,83540
4.809,83545
4.909,83550
5.009,83555
5.109,83560
5.209,83565
5.310,83570
5.410,83575
5.510,83580
5.610,83585
5.710,83590
5.810,83595
5.911,83600
6.011,83605
6.111,83610
6.211,83615
6.312,83620
6.412,83625
6.512,83630
6.612,83635
6.712,83640
6.812,83645
6.912,83650
7.013,83655
7.113,83660
7.213,83665
7.313,83670
7.414,83675
7.514,83680
7.614,83686
7.714,83691
7.815,83696
7.915,83701
8.015,83706
8.115,83711
8.215,83716
8.315,83721
8.415,83726
8.516,83731
8.616,83736
8.716,83741
8.816,83746
8.917,83751
9.017,83756
9.117,83761
9.218,83766
9.319,83771
9.418,83776
9.518,83781
9.619,83786
9.719,83792
9.819,83797
9.920,83802
10.020,83807
10.120,83812
10.220,83817
10.321,83822
10.421,83827
10.521,83832
10.621,83837
10.721,83842
10.821,83847
10.921,83852
11.021,83857
11.122,83862
11.221,83867
11.322,83872
11.422,83877
11.522,83882
11.622,83887
11.722,83892
11.823,83897
11.923,83902
12.023,83907
12.123,83912
12.223,83917
12.323,83922
12.424,83927
12.524,83932
12.624,83938
12.724,83943
12.825,83948
12.925,83953
13.025,83958
13.125,83963
13.225,83968
13.326,83973
13.426,83978
13.527,83983
13.627,83988
13.727,83993
13.827,83998
13.927,84003
14.028,84008
14.128,84013
14.228,84018
14.328,84022
14.428,84028
14.528,84033
14.629,84038
14.729,84043
14.829,84048
14.929,84053
15.029,84058
15.130,84063
15.230,84068
15.330,84073
15.430,84078
15.530,84083
15.630,84088
15.730,84093
15.831,84098
15.931,84103
16.031,84108
16.131,84113
16.231,84118
16.332,84123
16.432,84128
16.532,84133
16.632,84138
16.733,84143
16.833,84148
16.933,84153
17.033,84158
17.134,84163
17.234,84168
17.334,84173
17.434,84178
17.534,84183
17.635,84188
17.735,84193
17.835,84198
17.935,84203
18.035,84208
18.136,84213
18.236,84218
18.336,84223
18.436,84228
18.537,84233
18.636,84238
18.737,84243
18.838,84248
18.937,84253
19.037,84258
19.138,84263
19.238,84268
19.339,84273
19.439,84279
19.539,84284
19.639,84289
19.739,84293
19.839,84299
19.939,84304
20.040,84309
20.140,84314
20.240,84319
20.340,84324
20.440,84329
20.540,84334
20.641,84339
20.741,84344
20.841,84349
20.941,84354
21.041,84359
21.142,84364
21.242,84369
21.342,84374
21.442,84379
21.543,84384
21.642,84389
21.743,84394
21.843,84399
21.943,84404
22.043,84409
22.144,84414
22.244,84419
22.344,84424
22.444,84429
22.544,84434
22.645,84439
22.745,84444
22.844,84449
22.945,84454
23.045,84459
23.145,84464
23.245,84469
23.345,84474
23.446,84479
23.546,84484
23.646,84489
23.746,84494
23.846,84499
23.947,84504
24.047,84509
24.147,84514
24.248,84519
24.348,84522
24.448,84529
24.548,84534
24.649,84539
24.749,84544
24.849,84549
24.949,84554
25.050,84559
25.150,84564
25.250,84569
25.350,84574
25.450,84579
25.551,84584
25.651,84589
25.751,84594
25.852,84599
25.952,84604
26.052,84609
26.152,84614
26.252,84619
26.353,84624
26.453,84629
26.553,84634
26.653,84639
26.754,84644
26.854,84649
26.954,84654
27.055,84659
27.155,84664
27.255,84669
27.355,84674
27.456,84679
27.556,84684
27.656,84689
27.756,84694
27.857,84699
27.957,84704
28.057,84709
28.157,84714
28.257,84719
28.358,84720
28.458,84720
28.558,84720
28.659,84720
28.759,84720
28.859,84720
28.959,84720
29.060,84720
29.160,84720
29.260,84720
29.360,84720
29.461,84720
29.561,84720
29.661,84720
29.761,84720
29.862,84720
29.962,84720
30.062,84720
30.162,84720
30.263,84720
30.363,84720
30.463,84720
30.563,84720
30.664,84720
30.764,84720
30.864,84720
30.964,84720
31.065,84720
31.165,84720
31.265,84720
31.365,84720
31.466,84720
31.566,84720
31.666,84720
31.767,84720
31.867,84720
31.967,84720
32.072,84720
32.168,84720
32.268,84720
32.368,84720
32.468,84720
32.569,84720
32.669,84720
32.769,84720
32.869,84720
32.970,84720
33.070,84720
33.170,84720
33.270,84720
33.370,84720
33.471,84720
33.572,84720
33.671,84720
33.771,84720
33.872,84720
33.972,84720
34.071,84720
34.172,84720
34.272,84720
34.373,84720
34.473,84720
34.573,84720
34.673,84720
34.773,84720
34.873,84720
