FROM_KISTI
1462166434
time,rx_packets
0.001,17284
0.101,17284
0.201,17284
0.301,17284
0.402,17284
0.502,17284
0.602,17284
0.702,17284
0.802,17284
0.903,17284
1.003,17284
1.103,17284
1.203,17284
1.304,17284
1.404,17284
1.504,17284
1.604,17284
1.704,17284
1.805,17284
1.905,17284
2.005,17284
2.105,17284
2.206,17284
2.306,17284
2.406,17284
2.506,17284
2.606,17284
2.707,17284
2.807,17284
2.907,17284
3.007,17284
3.107,17284
3.208,17284
3.308,17284
3.408,17284
3.508,17284
3.609,17284
3.709,17284
3.809,17284
3.909,17284
4.009,17284
4.110,17284
4.210,17285
4.310,17285
4.410,17285
4.511,17285
4.611,17285
4.711,17285
4.811,17285
4.911,17285
5.012,17285
5.112,17285
5.212,17285
5.312,17285
5.412,17285
5.513,17285
5.613,17285
5.713,17285
5.813,17285
5.913,17285
6.014,17285
6.114,17285
6.214,17285
6.314,17285
6.415,17285
6.515,17285
6.615,17285
6.715,17285
6.815,17285
6.916,17285
7.016,17285
7.116,17285
7.217,17285
7.317,17285
7.417,17285
7.517,17285
7.617,17285
7.718,17285
7.818,17285
7.918,17285
8.018,17285
8.119,17285
8.219,17285
8.319,17285
8.419,17285
8.519,17285
8.620,17285
8.720,17285
8.820,17285
8.920,17285
9.020,17285
9.121,17285
9.221,17285
9.321,17285
9.421,17285
9.521,17285
9.622,17285
9.722,17285
9.822,17285
9.922,17285
10.023,17285
10.123,17285
10.223,17285
10.323,17285
10.423,17285
10.524,17285
10.624,17285
10.724,17285
10.824,17285
10.924,17285
11.025,17285
11.125,17285
11.225,17285
11.325,17285
11.426,17285
11.526,17285
11.626,17285
11.726,17285
11.826,17285
11.927,17285
12.027,17285
12.127,17285
12.227,17285
12.327,17285
12.428,17285
12.528,17285
12.628,17285
12.728,17285
12.829,17285
12.929,17285
13.029,17285
13.129,17285
13.229,17285
13.330,17285
13.430,17285
13.530,17285
13.630,17285
13.730,17285
13.831,17286
13.931,17287
14.031,17291
14.131,17294
14.231,17300
14.332,17305
14.432,17311
14.532,17316
14.632,17320
14.733,17326
14.833,17331
14.933,17336
15.033,17341
15.134,17345
15.234,17351
15.334,17356
15.434,17360
15.535,17366
15.635,17370
15.735,17375
15.835,17380
15.935,17384
16.036,17388
16.136,17391
16.236,17395
16.336,17400
16.436,17407
16.537,17414
16.637,17420
16.737,17425
16.837,17430
16.938,17434
17.038,17438
17.138,17443
17.238,17447
17.338,17450
17.439,17456
17.539,17462
17.639,17468
17.739,17474
17.839,17480
17.940,17485
18.040,17489
18.140,17494
18.240,17500
18.340,17506
18.440,17511
18.541,17516
18.641,17520
18.741,17526
18.841,17532
18.941,17537
19.042,17541
19.142,17546
19.242,17551
19.342,17557
19.442,17562
19.543,17566
19.643,17571
19.743,17576
19.843,17583
19.943,17588
20.044,17592
20.144,17597
20.244,17603
20.344,17608
20.444,17613
20.544,17618
20.644,17622
20.745,17625
20.845,17629
20.945,17633
21.045,17639
21.145,17645
21.246,17651
21.346,17657
21.446,17662
21.546,17666
21.646,17670
21.747,17675
21.847,17680
21.947,17686
22.047,17693
22.147,17697
22.248,17703
22.348,17707
22.448,17711
22.548,17716
22.648,17720
22.749,17726
22.849,17731
22.949,17736
23.049,17742
23.149,17747
23.250,17752
23.350,17757
23.450,17762
23.550,17767
23.651,17772
23.751,17777
23.851,17782
23.951,17788
24.052,17793
24.152,17799
24.252,17803
24.352,17808
24.452,17811
24.552,17817
24.653,17820
24.753,17824
24.853,17825
24.953,17826
25.053,17826
25.154,17826
25.254,17826
25.354,17826
25.454,17826
25.555,17826
25.655,17826
25.755,17826
25.855,17826
25.955,17826
26.056,17826
26.156,17826
26.256,17826
26.356,17826
26.456,17826
26.557,17826
26.657,17826
26.757,17826
26.857,17826
26.958,17826
27.058,17826
27.158,17826
27.258,17826
27.358,17826
27.459,17826
27.559,17826
27.659,17826
27.759,17826
27.860,17826
27.960,17826
28.060,17826
28.160,17826
28.260,17826
28.361,17826
28.461,17826
28.561,17826
28.661,17826
28.761,17826
28.862,17826
28.962,17826
29.062,17826
29.162,17826
29.262,17826
29.363,17826
29.463,17826
29.563,17826
29.663,17826
29.764,17826
29.864,17826
29.964,17826
30.064,17826
30.164,17826
30.265,17826
30.365,17826
30.465,17826
30.565,17826
30.666,17826
30.766,17826
30.866,17826
30.966,17826
31.066,17826
31.167,17826
31.267,17826
31.367,17826
31.467,17826
31.567,17826
31.668,17826
31.768,17826
31.868,17826
31.968,17826
32.069,17826
32.169,17826
32.269,17826
32.369,17826
32.469,17826
32.570,17826
32.670,17826
32.770,17826
32.870,17826
32.970,17826
33.071,17826
33.171,17826
33.271,17826
33.371,17826
33.472,17826
33.572,17826
33.672,17826
33.772,17826
33.872,17826
33.973,17826
34.073,17826
34.174,17826
34.273,17826
34.374,17826
34.474,17826
34.574,17826
34.674,17826
34.774,17826
34.875,17826
34.975,17826
35.075,17826
35.175,17826
35.275,17826
35.376,17826
35.476,17826
35.576,17826
35.676,17826
35.776,17826
35.877,17826
35.977,17826
36.077,17826
36.177,17826
36.278,17826
36.378,17826
36.478,17826
36.578,17826
36.678,17826
36.779,17826
36.879,17826
36.979,17826
