FROM_KISTI
1462172058
time,rx_packets
0.001,79292
0.101,79292
0.201,79292
0.301,79292
0.402,79292
0.502,79292
0.602,79292
0.702,79292
0.803,79292
0.903,79292
1.003,79296
1.103,79301
1.203,79306
1.303,79311
1.404,79316
1.504,79321
1.604,79326
1.704,79331
1.804,79336
1.904,79341
2.005,79346
2.105,79351
2.205,79356
2.305,79361
2.405,79366
2.506,79371
2.606,79376
2.706,79381
2.806,79386
2.907,79391
3.007,79396
3.107,79401
3.207,79406
3.308,79409
3.408,79416
3.508,79421
3.608,79426
3.708,79431
3.809,79436
3.909,79441
4.009,79446
4.109,79451
4.209,79456
4.309,79461
4.410,79466
4.510,79471
4.610,79473
4.710,79481
4.811,79486
4.911,79491
5.011,79496
5.111,79501
5.211,79506
5.312,79511
5.412,79516
5.512,79521
5.612,79526
5.712,79531
5.813,79536
5.913,79541
6.013,79547
6.113,79552
6.214,79557
6.314,79562
6.414,79567
6.514,79572
6.614,79577
6.715,79582
6.815,79587
6.915,79592
7.015,79597
7.115,79603
7.216,79608
7.316,79613
7.416,79618
7.516,79623
7.617,79628
7.717,79633
7.817,79638
7.917,79643
8.017,79646
8.118,79653
8.218,79658
8.318,79663
8.418,79668
8.518,79673
8.618,79678
8.719,79683
8.819,79688
8.919,79693
9.019,79698
9.120,79703
9.220,79708
9.320,79713
9.420,79718
9.520,79722
9.621,79728
9.721,79733
9.821,79738
9.921,79743
10.021,79748
10.122,79753
10.222,79758
10.322,79763
10.422,79768
10.522,79773
10.623,79778
10.723,79783
10.823,79788
10.923,79793
11.024,79798
11.124,79803
11.224,79807
11.324,79810
11.424,79817
11.524,79822
11.625,79827
11.725,79832
11.825,79837
11.925,79842
12.026,79847
12.126,79852
12.226,79857
12.326,79862
12.426,79867
12.526,79872
12.627,79877
12.727,79882
12.827,79887
12.927,79892
13.028,79897
13.128,79902
13.228,79907
13.328,79912
13.428,79918
13.529,79923
13.629,79928
13.729,79933
13.829,79938
13.930,79943
14.030,79948
14.130,79953
14.230,79958
14.330,79963
14.430,79968
14.531,79973
14.631,79978
15.731,80031
15.831,80038
15.931,80043
16.032,80048
16.132,80053
16.232,80058
16.332,80063
16.432,80068
16.533,80073
16.633,80078
16.733,80083
16.833,80088
16.933,80093
17.034,80098
17.134,80103
17.234,80108
17.334,80113
17.435,80118
17.535,80123
17.635,80128
17.735,80133
17.835,80138
17.936,80143
18.036,80148
18.136,80153
18.236,80158
18.337,80163
18.437,80168
18.537,80174
18.637,80179
18.737,80181
