FROM_KISTI
1462165788
time,rx_packets
0.001,11562
0.101,11562
0.201,11562
0.301,11562
0.402,11562
0.502,11562
0.602,11562
0.702,11562
0.803,11562
0.903,11562
1.003,11562
1.103,11562
1.204,11562
1.304,11562
1.404,11562
1.504,11562
1.604,11562
1.705,11562
1.805,11562
1.905,11562
2.005,11562
2.105,11562
2.206,11562
2.306,11562
2.406,11562
2.506,11562
2.606,11562
2.707,11564
2.807,11569
2.907,11573
3.007,11577
3.107,11581
3.207,11585
3.308,11588
3.408,11591
3.508,11594
3.608,11595
3.709,11595
3.809,11597
3.909,11597
4.009,11597
4.109,11597
4.210,11598
4.310,11598
4.410,11599
4.510,11604
4.611,11605
4.711,11605
4.811,11605
4.911,11605
5.011,11606
5.112,11606
5.212,11606
5.312,11608
5.412,11611
5.512,11612
5.612,11612
5.713,11612
5.813,11612
5.913,11612
6.013,11613
6.113,11613
6.214,11614
6.314,11617
6.414,11619
6.514,11619
6.614,11619
6.715,11619
6.815,11620
6.915,11620
7.015,11620
7.115,11621
7.216,11621
7.316,11622
7.416,11622
7.516,11622
7.616,11622
7.717,11624
7.817,11624
7.917,11624
8.017,11624
8.117,11625
8.218,11629
8.318,11629
8.418,11629
8.518,11629
8.619,11629
8.719,11629
8.819,11629
8.919,11629
9.019,11631
9.120,11634
9.220,11636
9.320,11636
9.420,11636
9.520,11636
9.621,11637
9.721,11637
9.821,11637
9.921,11637
10.021,11637
10.122,11639
10.222,11643
10.322,11646
10.422,11646
10.522,11646
10.623,11646
10.723,11646
10.823,11647
10.923,11648
11.023,11650
11.124,11655
11.224,11655
11.324,11655
11.424,11655
11.524,11655
11.625,11655
11.725,11655
11.825,11655
11.925,11658
12.026,11663
12.126,11663
12.226,11663
12.326,11663
12.426,11663
12.527,11663
12.627,11663
12.727,11663
12.827,11668
12.927,11673
13.028,11681
13.128,11691
13.228,11698
13.328,11702
13.428,11708
13.528,11713
13.629,11718
13.729,11722
13.829,11727
13.929,11733
14.029,11738
14.130,11740
14.230,11748
14.330,11752
14.430,11758
14.530,11762
14.631,11768
14.731,11773
14.831,11778
14.931,11782
15.031,11788
15.132,11793
15.232,11798
15.332,11802
15.432,11808
15.532,11813
15.632,11818
15.732,11822
15.832,11828
15.933,11833
16.033,11838
16.133,11842
16.233,11848
16.333,11853
16.433,11857
16.533,11862
16.633,11868
16.733,11873
16.834,11877
16.934,11882
17.034,11888
17.134,11893
17.234,11897
17.334,11902
17.434,11908
17.535,11913
17.635,11917
17.735,11922
17.835,11928
17.935,11933
18.036,11937
18.136,11942
18.236,11948
18.336,11953
18.436,11957
18.537,11962
18.637,11968
18.737,11973
18.837,11977
18.937,11982
19.038,11988
19.138,11993
19.238,11997
19.338,12002
19.438,12008
19.539,12013
19.639,12017
19.739,12022
19.839,12028
19.939,12033
20.040,12037
20.140,12042
20.240,12048
20.340,12053
20.440,12057
20.541,12062
20.641,12068
20.741,12073
20.841,12077
20.941,12082
21.042,12088
21.142,12093
21.242,12097
21.342,12102
21.442,12108
21.543,12113
21.643,12118
21.743,12123
21.843,12128
21.943,12134
22.044,12138
22.144,12143
22.244,12149
22.344,12154
22.444,12158
22.544,12163
22.645,12169
22.745,12174
22.845,12178
22.945,12183
23.045,12190
23.145,12195
23.246,12199
23.346,12204
23.446,12210
23.546,12215
23.646,12219
23.747,12224
23.847,12230
23.947,12234
24.047,12239
24.147,12244
24.248,12249
24.348,12254
24.448,12259
24.548,12264
24.648,12270
24.749,12275
24.849,12279
24.949,12284
25.049,12290
25.149,12295
25.250,12298
25.350,12304
25.450,12310
25.550,12315
25.650,12319
25.751,12325
25.851,12330
25.951,12335
26.051,12338
26.151,12345
26.252,12350
26.352,12355
26.452,12359
26.552,12365
26.652,12370
26.753,12375
26.853,12379
26.953,12385
27.053,12390
27.153,12395
27.254,12399
27.354,12405
27.454,12410
27.554,12415
27.654,12419
27.754,12425
27.855,12430
27.955,12435
28.055,12439
28.155,12445
28.256,12450
28.356,12455
28.456,12456
28.556,12458
28.656,12458
28.757,12458
28.857,12458
28.957,12458
29.057,12458
29.157,12458
29.258,12458
29.358,12458
29.458,12458
29.558,12458
29.658,12458
29.759,12458
29.859,12458
29.959,12458
30.059,12458
30.160,12458
30.262,12458
30.360,12458
30.460,12458
30.560,12458
30.661,12458
30.761,12458
30.861,12458
30.961,12458
31.061,12458
31.162,12458
31.262,12458
31.362,12458
31.462,12458
31.562,12458
31.663,12458
31.763,12458
31.863,12458
31.963,12458
32.063,12458
32.164,12458
32.264,12458
32.364,12458
32.464,12458
32.565,12458
32.665,12458
32.765,12458
32.865,12458
32.965,12458
33.066,12458
33.166,12458
33.266,12458
33.366,12458
33.466,12458
33.567,12458
33.667,12458
33.767,12458
33.867,12458
33.967,12458
34.068,12458
34.168,12458
34.268,12458
34.368,12458
34.468,12458
34.569,12458
34.669,12458
34.769,12458
34.869,12458
34.969,12458
35.070,12458
36.170,12458
36.270,12458
