FROM_ORANGE
1462165788
time,rx_packets
0.001,60013
0.101,60013
0.201,60013
0.301,60013
0.402,60013
0.502,60013
0.602,60013
0.702,60013
0.802,60013
0.903,60013
1.003,60013
1.103,60013
1.203,60013
1.303,60013
1.404,60013
1.504,60013
1.604,60013
1.704,60013
1.804,60013
1.905,60013
2.005,60013
2.105,60013
2.205,60013
2.305,60013
2.406,60013
2.506,60013
2.606,60013
2.706,60018
2.807,60023
2.907,60028
3.007,60032
3.107,60038
3.207,60043
3.307,60048
3.408,60052
3.508,60058
3.608,60063
3.708,60068
3.809,60072
3.909,60079
4.009,60084
4.109,60088
4.209,60092
4.310,60099
4.410,60104
4.510,60109
4.610,60112
4.710,60119
4.811,60124
4.911,60129
5.011,60133
5.111,60138
5.211,60144
5.312,60149
5.412,60153
5.512,60159
5.612,60164
5.712,60168
5.812,60173
5.913,60179
6.013,60184
6.113,60188
6.213,60193
6.313,60199
6.414,60204
6.514,60208
6.614,60213
6.714,60219
6.815,60224
6.915,60228
7.015,60233
7.115,60239
7.215,60243
7.315,60248
7.415,60253
7.516,60258
7.616,60265
7.716,60269
7.816,60274
7.916,60279
8.016,60284
8.116,60289
8.216,60295
8.317,60299
8.417,60305
8.517,60309
8.617,60315
8.717,60320
8.818,60325
8.918,60329
9.018,60335
9.118,60340
9.218,60345
9.318,60349
9.419,60355
9.519,60360
9.619,60365
9.719,60369
9.819,60375
9.920,60380
10.020,60385
10.120,60389
10.220,60395
10.320,60400
10.420,60404
10.521,60409
10.621,60415
10.721,60420
10.821,60425
10.921,60429
11.022,60435
11.122,60440
11.222,60445
11.322,60449
11.422,60455
11.522,60460
11.623,60465
11.723,60469
11.823,60475
11.923,60479
12.023,60484
12.123,60488
12.224,60494
12.324,60500
12.424,60504
12.524,60509
12.624,60516
12.724,60522
12.825,60526
12.925,60530
13.025,60531
13.125,60532
13.225,60535
13.325,60538
13.425,60543
13.525,60548
13.625,60550
13.726,60557
13.826,60560
13.926,60565
14.026,60569
14.126,60574
14.226,60580
14.326,60586
14.426,60588
14.526,60596
14.626,60598
14.726,60605
14.826,60609
14.927,60614
15.027,60620
15.127,60625
15.227,60630
15.327,60635
15.427,60639
15.527,60645
15.627,60649
15.727,60654
15.827,60659
15.927,60665
16.027,60669
16.128,60674
16.228,60679
16.328,60685
16.428,60689
16.528,60694
16.628,60699
16.728,60704
16.828,60709
16.928,60714
17.028,60720
17.128,60725
17.229,60731
17.329,60736
17.429,60739
17.529,60744
17.629,60749
17.729,60754
17.829,60759
17.930,60764
18.030,60770
18.130,60774
18.230,60780
18.330,60784
18.430,60789
18.530,60794
18.630,60800
18.730,60804
18.830,60810
18.930,60814
19.030,60819
19.130,60824
19.231,60829
19.331,60835
19.431,60841
19.531,60846
19.631,60852
19.731,60854
19.831,60860
19.931,60864
20.031,60869
20.132,60874
20.232,60880
20.332,60884
20.432,60890
20.532,60896
20.632,60901
20.732,60905
20.833,60910
20.933,60915
21.033,60921
21.133,60926
21.233,60930
21.333,60935
21.433,60941
21.533,60945
21.633,60950
21.733,60955
21.833,60961
21.933,60965
22.033,60970
22.134,60975
22.234,60981
22.334,60985
22.434,60990
22.534,60995
22.634,61001
22.734,61005
22.835,61010
22.935,61017
23.035,61022
23.135,61028
23.235,61032
23.335,61035
23.435,61041
23.535,61045
23.635,61050
23.735,61055
23.836,61061
23.936,61066
24.036,61071
24.136,61078
24.236,61088
24.336,61092
24.436,61097
24.536,61102
24.636,61103
24.737,61105
24.837,61111
24.937,61116
25.037,61122
25.137,61125
25.237,61131
25.337,61137
25.437,61142
25.537,61146
25.638,61153
25.738,61157
25.838,61161
25.938,61166
26.038,61171
26.138,61175
26.238,61181
26.339,61185
26.439,61191
26.539,61197
26.639,61201
26.739,61205
26.839,61210
26.939,61215
27.039,61221
27.139,61226
27.239,61231
27.339,61237
27.440,61242
27.540,61248
27.640,61255
27.740,61258
27.840,61264
27.940,61269
28.040,61276
28.140,61282
28.241,61287
28.341,61293
28.441,61298
28.541,61303
28.641,61303
28.741,61303
28.842,61303
28.942,61303
29.042,61303
29.142,61303
29.242,61303
29.342,61303
29.442,61303
29.542,61303
29.643,61303
29.743,61303
29.843,61303
29.943,61303
30.043,61303
30.143,61303
30.244,61303
30.344,61303
30.444,61303
30.544,61303
30.644,61303
30.744,61303
30.844,61303
30.945,61303
31.045,61303
31.145,61303
31.245,61303
31.345,61303
31.445,61303
31.545,61303
31.646,61303
31.746,61303
31.846,61303
31.946,61303
32.046,61303
32.147,61303
32.247,61303
32.347,61303
32.447,61303
32.548,61303
32.648,61303
32.748,61304
32.848,61304
32.948,61304
33.049,61304
33.149,61304
33.249,61304
33.349,61304
33.449,61304
33.550,61304
33.650,61304
33.750,61304
33.850,61304
33.950,61304
34.051,61304
34.151,61304
34.251,61304
34.351,61304
34.452,61304
34.552,61304
34.652,61304
34.752,61304
34.852,61304
34.953,61304
35.053,61304
35.153,61304
35.253,61304
35.354,61304
35.454,61304
35.554,61304
