FROM_ORANGE
1462165717
time,rx_packets
0.001,58786
0.101,58786
0.201,58786
0.301,58786
0.402,58786
0.502,58786
0.602,58786
0.702,58786
0.802,58786
0.903,58786
1.003,58786
1.103,58786
1.203,58786
1.303,58786
1.404,58786
1.504,58786
1.604,58786
1.704,58786
1.804,58786
1.905,58786
2.005,58786
2.105,58786
2.205,58786
2.305,58786
2.406,58786
2.506,58786
2.606,58786
2.706,58791
2.807,58796
2.907,58800
3.007,58805
3.107,58810
3.207,58815
3.308,58819
3.408,58824
3.508,58829
3.608,58834
3.708,58838
3.809,58843
3.909,58848
4.009,58852
4.109,58857
4.209,58862
4.310,58867
4.410,58872
4.510,58876
4.610,58881
4.710,58886
4.811,58891
4.911,58895
5.011,58900
5.111,58905
5.212,58910
5.312,58914
5.412,58919
5.512,58924
5.612,58929
5.713,58933
5.813,58938
5.913,58943
6.013,58948
6.113,58951
6.214,58957
6.314,58962
6.414,58967
6.514,58971
6.614,58976
6.715,58981
6.815,58986
6.915,58990
7.015,58995
7.115,59000
7.216,59005
7.316,59009
7.416,59014
7.516,59019
7.617,59025
7.717,59029
7.817,59034
7.917,59040
8.017,59045
8.118,59049
8.218,59053
8.318,59059
8.418,59064
8.518,59068
8.619,59072
8.719,59078
8.819,59082
8.919,59087
9.019,59091
9.120,59097
9.220,59101
9.320,59106
9.420,59111
9.520,59116
9.621,59120
9.721,59125
9.821,59130
9.921,59135
10.021,59139
10.122,59144
10.222,59149
10.322,59154
10.422,59158
10.522,59163
10.623,59168
10.723,59173
10.823,59177
10.923,59182
11.023,59187
11.124,59191
11.224,59196
11.324,59201
11.424,59206
11.524,59211
11.625,59215
11.725,59220
11.825,59225
11.925,59230
12.025,59234
12.126,59239
12.226,59244
12.326,59249
12.426,59253
12.526,59258
12.627,59263
12.727,59269
12.827,59273
12.927,59278
13.027,59283
13.128,59288
13.228,59291
13.328,59297
13.428,59302
13.529,59307
13.629,59311
13.729,59316
13.829,59321
13.929,59326
14.030,59330
14.130,59335
14.230,59340
14.330,59345
14.430,59349
14.531,59354
14.631,59359
14.731,59364
14.831,59368
14.931,59373
15.032,59379
15.132,59384
15.232,59388
15.332,59393
15.432,59398
15.533,59403
15.633,59407
15.733,59412
15.833,59417
15.933,59422
16.034,59426
16.134,59430
16.234,59436
16.334,59441
16.434,59445
16.535,59450
16.635,59455
16.735,59460
16.835,59464
16.936,59469
17.036,59474
17.136,59479
17.236,59484
17.336,59489
17.437,59494
17.537,59499
17.637,59503
17.737,59508
17.837,59513
17.938,59518
18.038,59522
19.138,59575
19.238,59579
19.338,59584
19.439,59589
19.539,59593
19.639,59598
19.739,59603
19.839,59608
19.940,59612
20.040,59617
20.140,59622
20.240,59627
20.340,59631
20.441,59636
20.541,59641
20.641,59646
20.741,59650
20.842,59655
20.942,59660
21.042,59665
21.142,59669
21.242,59674
21.343,59679
21.443,59684
21.543,59689
21.643,59694
21.743,59699
21.844,59704
21.944,59708
22.044,59713
22.144,59718
22.244,59723
22.345,59727
22.445,59732
22.545,59737
22.645,59742
22.745,59746
22.846,59751
22.946,59756
23.046,59761
23.146,59765
23.246,59769
23.347,59774
23.447,59780
23.547,59784
23.647,59788
23.747,59794
23.848,59797
23.948,59803
24.048,59808
24.148,59813
24.249,59818
24.349,59822
24.449,59827
24.549,59832
24.649,59837
24.750,59841
24.850,59846
24.950,59851
25.050,59856
25.150,59860
25.251,59865
25.351,59870
25.451,59875
25.551,59879
25.651,59884
25.752,59888
25.852,59894
25.952,59898
26.052,59903
26.152,59907
26.253,59913
26.353,59917
26.453,59922
26.553,59927
26.653,59932
26.754,59936
26.854,59941
26.954,59946
27.054,59951
27.154,59955
27.255,59960
27.355,59965
27.455,59970
27.555,59974
27.656,59979
27.756,59984
27.856,59989
27.956,59993
28.056,59998
28.157,60003
28.257,60008
28.357,60012
28.457,60012
28.557,60012
28.658,60012
28.758,60012
28.858,60012
28.958,60012
29.059,60012
29.159,60012
29.259,60012
29.359,60012
29.459,60012
29.560,60012
29.660,60012
29.760,60012
29.860,60012
29.960,60012
30.061,60012
30.161,60012
30.261,60012
30.361,60012
30.462,60012
30.562,60012
30.662,60012
30.762,60012
30.862,60012
30.963,60012
31.063,60012
31.163,60012
31.263,60012
31.363,60012
31.464,60012
31.564,60012
31.664,60012
31.764,60012
31.865,60012
31.965,60012
32.065,60012
32.165,60012
32.265,60012
32.366,60012
32.466,60012
32.566,60012
32.666,60012
32.766,60013
32.867,60013
32.967,60013
33.067,60013
33.167,60013
33.268,60013
33.368,60013
33.468,60013
33.568,60013
33.668,60013
33.769,60013
33.869,60013
33.969,60013
34.069,60013
34.170,60013
34.270,60013
34.370,60013
34.470,60013
34.570,60013
34.671,60013
34.771,60013
34.871,60013
34.971,60013
35.072,60013
35.172,60013
35.272,60013
35.372,60013
35.472,60013
