FROM_KISTI
1462165957
time,rx_packets
0.001,14257
0.101,14257
0.201,14257
0.302,14257
0.402,14257
0.502,14257
0.602,14257
0.702,14257
0.803,14257
0.903,14257
1.003,14257
1.103,14257
1.204,14257
1.304,14257
1.404,14257
1.504,14257
1.604,14257
1.705,14257
1.805,14257
1.905,14257
2.005,14257
2.106,14257
2.206,14257
2.306,14257
2.406,14257
2.506,14257
2.607,14257
2.707,14257
2.807,14264
2.907,14269
3.007,14274
3.107,14278
3.208,14282
3.308,14287
3.408,14290
3.508,14294
3.608,14295
3.708,14296
3.808,14296
3.908,14297
4.008,14298
4.108,14299
4.209,14299
4.309,14299
4.409,14302
4.509,14306
4.609,14306
4.709,14306
4.810,14307
4.910,14308
5.010,14308
5.110,14308
5.210,14308
5.311,14310
5.411,14316
5.511,14317
5.611,14318
5.711,14319
5.812,14319
5.912,14319
6.012,14324
6.112,14327
6.212,14334
6.312,14344
6.413,14351
6.513,14356
6.613,14361
6.713,14365
6.813,14370
6.913,14376
7.013,14381
7.113,14385
7.214,14390
7.314,14396
7.414,14401
7.514,14405
7.614,14410
7.714,14416
7.814,14422
7.915,14426
8.015,14431
8.115,14436
8.215,14442
8.315,14444
8.415,14447
8.515,14453
8.616,14457
8.716,14463
8.816,14467
8.916,14473
9.016,14478
9.116,14480
9.216,14487
9.317,14493
9.417,14497
9.517,14500
9.617,14508
9.717,14512
9.817,14518
9.917,14523
10.017,14528
10.117,14534
10.217,14538
10.318,14542
10.418,14548
10.518,14552
10.618,14557
10.718,14561
10.818,14565
10.918,14570
11.018,14575
11.119,14579
11.219,14585
11.319,14590
11.419,14594
11.519,14598
11.619,14603
11.719,14609
11.820,14612
11.920,14618
12.020,14623
12.120,14629
12.220,14633
12.321,14639
12.421,14645
12.521,14650
12.621,14654
12.721,14657
12.822,14666
12.922,14670
13.022,14675
13.122,14678
13.222,14686
13.322,14690
13.422,14695
13.522,14698
13.623,14706
13.723,14710
13.823,14715
13.923,14716
14.023,14725
14.124,14730
14.224,14735
14.324,14738
14.424,14746
14.524,14750
14.625,14754
14.725,14760
14.825,14766
14.925,14769
15.025,14775
15.125,14781
15.226,14785
15.326,14790
15.426,14796
15.526,14801
15.626,14805
15.726,14810
15.826,14816
15.926,14820
16.026,14824
16.126,14830
16.226,14836
16.327,14840
16.427,14843
16.527,14851
16.627,14856
16.728,14860
16.828,14865
16.928,14871
17.028,14876
17.128,14878
17.228,14885
17.328,14891
17.428,14895
17.528,14899
17.628,14905
17.728,14910
17.829,14916
17.929,14920
18.029,14926
18.129,14931
18.229,14935
18.330,14940
18.430,14946
18.530,14951
18.630,14954
18.730,14960
18.830,14966
19.931,15021
20.031,15026
20.131,15031
20.231,15035
20.331,15041
20.431,15046
20.531,15050
20.631,15055
20.731,15061
20.831,15066
20.931,15070
21.032,15074
21.132,15081
21.232,15085
21.332,15090
21.432,15094
21.533,15100
21.633,15106
21.733,15110
21.833,15114
21.933,15121
22.033,15126
22.133,15131
22.233,15136
22.333,15141
22.433,15145
22.533,15151
22.633,15155
22.734,15161
22.834,15165
22.934,15170
23.034,15176
23.134,15180
23.234,15183
23.334,15191
23.434,15196
23.534,15201
23.635,15205
23.735,15211
23.835,15216
23.935,15220
24.035,15224
24.135,15231
24.236,15235
24.336,15239
24.436,15244
24.536,15250
24.636,15255
24.736,15259
24.837,15264
24.937,15270
25.037,15274
25.137,15278
25.237,15284
25.337,15289
25.438,15291
25.538,15295
25.638,15300
25.738,15305
25.838,15310
25.938,15314
26.039,15320
26.139,15326
26.239,15330
26.339,15334
26.439,15338
26.539,15344
26.640,15349
26.740,15353
26.840,15358
26.940,15364
27.040,15369
27.140,15372
27.240,15376
27.341,15383
27.441,15387
27.541,15391
27.641,15397
27.741,15403
27.841,15407
27.941,15411
28.042,15417
28.142,15423
28.242,15427
28.342,15431
28.442,15436
28.542,15436
28.643,15436
28.743,15436
28.843,15436
28.943,15436
29.043,15436
29.143,15436
29.243,15436
29.344,15436
29.444,15436
29.544,15436
29.644,15436
29.744,15436
29.845,15436
29.945,15436
30.045,15436
30.145,15436
30.246,15436
30.346,15436
30.446,15436
30.546,15436
30.646,15436
30.747,15436
30.847,15436
30.947,15436
31.047,15436
31.148,15436
31.248,15436
31.348,15436
31.448,15436
31.548,15436
31.649,15436
31.749,15436
31.849,15436
31.949,15436
32.050,15436
32.150,15436
32.250,15436
32.350,15436
32.450,15436
32.551,15436
32.651,15436
32.751,15436
32.851,15436
32.951,15436
33.052,15436
33.152,15436
33.252,15436
33.352,15436
33.453,15436
33.553,15436
33.653,15436
33.753,15436
33.853,15436
33.954,15436
34.054,15436
34.154,15436
34.254,15436
34.354,15436
34.455,15436
34.555,15436
34.655,15436
34.755,15436
34.856,15436
34.956,15436
35.056,15436
35.156,15436
35.257,15436
35.357,15436
35.457,15436
35.557,15436
35.657,15436
35.757,15436
35.858,15436
35.958,15436
36.058,15436
36.158,15436
36.258,15436
