FROM_ORANGE
1462165957
time,rx_packets
0.001,63883
0.101,63883
0.201,63883
0.302,63883
0.402,63883
0.502,63883
0.602,63883
0.702,63883
0.802,63883
0.903,63883
1.003,63883
1.103,63883
1.203,63883
1.304,63883
1.404,63883
1.504,63883
1.604,63883
1.704,63883
1.805,63883
1.905,63883
2.005,63883
2.105,63883
2.205,63883
2.306,63883
2.406,63883
2.506,63883
2.606,63883
2.707,63887
2.807,63893
2.907,63898
3.007,63903
3.107,63907
3.207,63913
3.307,63918
3.407,63923
3.507,63927
3.607,63932
3.707,63938
3.808,63942
3.908,63947
4.008,63952
4.108,63958
4.209,63963
4.309,63967
4.409,63972
4.509,63978
4.609,63983
4.709,63987
4.810,63992
4.910,63998
5.010,64003
5.110,64007
5.211,64012
5.311,64018
5.411,64023
5.511,64027
5.611,64033
5.711,64038
5.812,64040
5.912,64042
6.012,64043
6.112,64045
6.212,64047
6.312,64049
6.413,64051
6.513,64053
6.613,64054
6.713,64055
6.813,64057
6.913,64059
7.013,64061
7.113,64062
7.213,64068
7.313,64085
7.413,64102
7.513,64117
7.614,64126
7.714,64132
7.814,64137
7.914,64142
8.014,64147
8.114,64152
8.214,64157
8.314,64163
8.415,64168
8.515,64171
8.615,64174
8.715,64177
8.815,64180
8.915,64183
9.015,64186
9.115,64189
9.215,64192
9.315,64195
9.416,64198
9.516,64202
9.616,64207
9.716,64233
9.816,64237
9.916,64242
10.016,64247
10.116,64252
10.216,64257
10.316,64263
10.417,64267
10.517,64273
10.617,64278
10.717,64283
10.817,64288
10.917,64292
11.017,64297
11.117,64302
11.217,64307
11.317,64312
11.417,64318
11.518,64322
11.618,64326
11.718,64332
11.818,64337
11.918,64342
12.018,64346
12.119,64351
12.219,64356
12.319,64362
12.419,64366
12.519,64372
12.619,64377
12.719,64383
12.820,64388
12.920,64392
13.020,64397
13.120,64403
13.220,64408
13.320,64412
13.420,64417
13.520,64423
13.621,64428
13.721,64428
13.821,64428
13.921,64435
14.021,64440
14.121,64446
14.221,64449
14.321,64455
14.421,64460
14.521,64465
14.621,64469
14.721,64475
14.821,64480
14.921,64485
15.022,64489
15.122,64495
15.222,64498
15.322,64504
15.422,64509
15.522,64515
15.622,64520
15.722,64525
15.823,64531
15.923,64535
16.023,64540
16.123,64546
16.223,64551
16.323,64555
16.423,64559
16.523,64565
16.623,64571
16.724,64575
16.824,64580
16.924,64586
17.024,64591
17.124,64595
17.224,64600
17.324,64606
17.424,64610
17.524,64615
17.624,64621
17.724,64626
17.824,64630
17.925,64637
18.025,64641
18.125,64646
18.225,64651
18.325,64654
18.425,64661
18.525,64666
18.626,64670
18.726,64676
18.826,64681
18.926,64685
19.026,64690
19.126,64696
19.226,64701
19.326,64706
19.426,64711
19.527,64715
19.627,64723
19.727,64727
19.827,64731
19.927,64737
20.027,64741
20.128,64746
20.228,64752
20.328,64757
20.428,64763
20.528,64766
20.628,64772
20.729,64777
20.829,64782
20.929,64786
21.029,64791
21.129,64797
21.229,64801
21.329,64807
21.429,64812
21.529,64817
21.629,64822
21.729,64828
21.830,64832
21.930,64838
22.030,64844
22.130,64847
22.230,64853
22.330,64858
22.430,64862
22.531,64868
22.631,64873
22.731,64877
22.831,64883
22.931,64887
23.031,64892
23.132,64899
23.232,64901
23.332,64906
23.432,64912
23.532,64918
23.632,64928
23.733,64934
23.833,64938
23.933,64944
24.033,64948
24.133,64954
24.233,64959
24.334,64964
24.434,64969
24.534,64974
24.634,64978
24.734,64984
24.834,64989
24.935,64994
25.035,65000
25.135,65004
25.235,65009
25.335,65015
25.435,65021
25.535,65025
25.635,65030
25.735,65035
25.835,65039
25.935,65043
26.036,65049
26.136,65054
26.236,65060
26.336,65065
26.436,65070
26.536,65074
26.636,65079
26.736,65084
26.836,65089
26.937,65094
27.037,65100
27.137,65105
27.237,65110
27.337,65114
27.437,65119
27.537,65123
27.638,65129
27.738,65130
27.838,65130
27.938,65130
28.038,65130
28.138,65135
28.238,65159
28.339,65164
28.439,65169
28.539,65172
28.639,65173
28.739,65173
28.839,65173
28.939,65173
29.039,65173
29.139,65173
29.239,65173
29.340,65173
29.440,65173
29.540,65173
29.640,65173
29.740,65173
29.840,65173
29.941,65173
30.041,65173
30.141,65173
30.241,65173
30.341,65173
30.441,65173
30.542,65173
30.642,65173
30.742,65173
30.842,65173
30.943,65173
31.043,65173
31.143,65173
31.243,65173
31.344,65173
31.444,65173
31.544,65173
31.644,65173
31.744,65173
31.845,65173
31.945,65173
32.045,65173
32.145,65173
32.245,65173
32.345,65173
32.446,65173
32.546,65173
32.646,65173
32.746,65173
32.846,65173
32.947,65173
33.047,65173
33.147,65173
33.247,65173
33.347,65173
33.448,65173
33.548,65173
33.648,65173
33.748,65173
33.848,65173
33.949,65173
34.049,65173
34.149,65173
34.249,65173
34.350,65173
34.450,65173
34.550,65173
34.650,65173
34.750,65173
34.851,65173
34.951,65173
35.051,65173
35.151,65173
35.251,65173
35.352,65173
35.452,65173
35.552,65173
