FROM_CLIENT
1462170664
time,rx_packets
0.001,37771
0.101,37771
0.201,37771
0.301,37771
0.401,37771
0.502,37771
0.602,37771
0.702,37771
0.802,37773
0.902,37778
1.003,37783
1.103,37788
1.203,37793
1.303,37798
1.403,37803
1.504,37808
1.604,37813
1.704,37818
1.804,37823
1.904,37828
2.005,37833
2.105,37838
2.205,37843
2.305,37848
2.405,37853
2.506,37858
2.606,37863
2.706,37868
2.806,37873
2.907,37878
3.007,37883
3.107,37887
3.207,37893
3.307,37898
3.407,37903
3.508,37908
3.608,37913
3.708,37918
3.808,37923
3.909,37928
4.009,37933
4.110,37938
4.209,37943
4.310,37948
4.409,37950
4.509,37958
4.610,37963
4.710,37968
4.810,37973
4.910,37978
5.010,37983
5.111,37988
5.211,37993
5.311,37998
5.412,38003
5.511,38008
5.611,38013
5.711,38018
5.811,38024
5.912,38029
6.012,38034
6.116,38039
6.212,38044
6.312,38049
6.412,38054
6.514,38059
6.614,38064
6.713,38069
6.813,38074
6.914,38079
7.015,38084
7.115,38089
7.214,38094
7.316,38099
7.415,38104
7.516,38109
7.617,38114
7.716,38119
7.818,38124
7.919,38129
8.017,38134
8.118,38139
8.218,38144
8.319,38149
8.419,38154
8.520,38160
8.619,38164
8.719,38169
8.819,38174
8.919,38179
9.019,38184
9.119,38189
9.220,38194
9.320,38200
9.420,38205
9.520,38210
9.620,38215
9.721,38220
9.821,38225
9.921,38230
10.021,38235
10.121,38240
10.222,38245
10.322,38250
10.422,38255
10.522,38260
10.622,38265
10.722,38270
10.822,38275
10.923,38280
11.023,38285
11.123,38290
11.223,38295
11.323,38300
11.424,38305
11.524,38310
11.624,38315
11.724,38320
11.824,38325
11.925,38330
12.025,38335
12.125,38340
12.225,38345
12.325,38350
12.425,38355
12.526,38360
12.626,38365
12.726,38370
12.826,38375
12.926,38380
13.026,38385
13.127,38390
13.227,38395
13.327,38400
13.427,38405
13.527,38410
13.628,38415
13.728,38420
13.828,38425
13.928,38430
14.028,38435
14.128,38440
14.229,38445
14.329,38450
14.429,38455
14.529,38460
14.629,38465
14.730,38470
14.830,38475
14.930,38480
15.030,38485
15.130,38490
15.230,38495
15.330,38500
15.431,38505
15.531,38510
15.631,38515
15.731,38520
15.831,38525
15.931,38530
16.032,38535
16.132,38540
16.232,38545
16.333,38550
16.433,38555
16.533,38560
16.633,38565
16.733,38570
16.834,38575
16.934,38580
17.034,38585
17.134,38590
17.234,38595
17.335,38600
17.435,38605
17.535,38610
17.635,38615
17.735,38620
17.835,38625
17.936,38630
18.036,38635
18.136,38640
18.236,38645
18.337,38650
18.437,38655
18.537,38660
18.637,38665
18.737,38670
18.838,38675
18.938,38680
19.038,38685
19.138,38690
19.238,38695
19.338,38700
19.439,38705
19.539,38710
19.639,38715
19.739,38720
19.839,38725
19.939,38730
20.039,38735
20.139,38740
20.240,38745
20.340,38751
20.440,38756
20.540,38761
20.640,38766
20.740,38771
20.840,38776
20.941,38781
21.041,38786
21.141,38791
21.241,38796
21.341,38801
21.441,38806
21.542,38811
21.642,38816
21.742,38821
21.842,38826
21.942,38831
22.042,38836
